SEQN,Gender,Age,Race,Month of Exam,Active Duty,Deployed,Birth Country,Citizenship,TimeUS,EduKids,EduAdult,Marital Status,Language,NumbHH,HH Gender,HH Age,HH Edu,HH Marital,HH Sp Edu,Int Weight,MEC Weight,AHH Income,FAM Income
97697,1,67,4,2,2,0,1,1,0,0,1,1,1,2,1,4,1,1,2,7190.789552,7210.369395,4,4
97698,2,47,2,2,2,0,2,1,7,0,5,3,1,4,2,3,3,2,0,26696.13818,25182.39972,15,15
97699,2,55,1,1,2,0,2,1,7,0,3,1,2,5,2,3,2,1,2,40391.99646,44188.35569,14,14
97700,2,5,2,2,0,0,1,1,0,0,0,0,1,7,2,3,2,1,2,19375.67256,18859.77985,15,15
97701,1,42,3,2,2,0,1,1,0,0,3,1,1,3,2,3,3,1,2,319907.5296,308134.4053,15,15
97702,2,21,4,2,2,0,1,1,0,0,4,5,1,5,1,3,2,1,2,25454.94371,27163.11845,15,15
97703,1,35,2,2,2,0,2,1,5,0,1,1,2,6,1,2,1,1,2,50274.1519,53585.31895,9,9
97704,2,54,4,2,2,0,1,1,0,0,3,5,1,3,2,3,2,3,0,25839.64099,26221.45515,12,12
97705,2,33,4,2,2,0,2,2,4,0,3,1,1,3,1,3,2,1,2,29670.07843,30584.29409,5,5
97706,1,50,1,2,2,0,2,2,6,0,4,1,2,5,1,3,2,1,2,35564.27326,36270.40705,14,14
97707,2,6,2,2,0,0,2,2,1,0,0,0,2,5,1,3,1,1,1,17479.53807,17621.45311,77,77
97708,1,76,4,1,1,2,1,1,0,0,4,2,1,1,1,4,2,2,0,8567.101986,9244.176686,7,7
97709,2,22,3,1,2,0,1,1,0,0,3,6,1,7,2,2,2,1,2,164052.9816,165607.3758,14,14
97710,2,5,4,1,0,0,1,1,0,0,0,0,1,3,2,3,3,2,0,19712.76411,21309.49421,14,14
97711,2,80,3,1,2,0,1,1,0,0,3,1,1,4,2,4,2,1,2,51267.41535,54757.29845,15,15
97712,2,69,4,2,1,2,1,1,0,0,3,2,1,1,2,4,2,2,0,11988.41313,12110.93131,5,5
97713,2,80,4,1,2,0,1,1,0,0,3,2,1,1,2,4,2,2,0,22816.21488,23428.14338,13,13
97714,1,47,7,1,2,0,1,1,0,0,4,1,1,3,1,3,2,1,3,17390.06261,20099.20147,15,15
97715,1,11,3,1,0,0,1,1,0,5,0,0,1,5,1,3,2,1,3,34606.4585,38731.48528,15,15
97716,2,29,3,1,2,0,1,1,0,0,2,1,1,2,1,2,2,1,1,107637.709,116445.2037,4,4
97717,1,12,3,2,0,0,1,1,0,6,0,0,1,4,2,2,2,3,0,19568.38613,20049.85449,5,5
97718,2,1,2,0,0,0,1,1,0,0,0,0,1,4,1,2,2,1,2,15969.59087,0,9,9
97719,1,80,7,2,1,2,1,1,0,0,4,2,1,1,1,4,2,2,0,32366.67796,36930.35416,7,7
97720,1,15,3,2,0,0,1,1,0,10,0,0,1,4,1,3,2,1,2,16198.57776,19300.19091,10,10
97721,2,1,3,2,0,0,1,1,0,0,0,0,1,7,1,3,2,1,3,13904.89772,14213.28248,14,14
97722,2,24,4,2,2,0,1,1,0,0,5,5,1,2,2,2,3,3,0,40933.6008,44378.37256,14,6
97723,2,19,1,1,2,0,1,1,0,15,0,0,1,7,1,3,0,1,1,24906.74664,25920.5475,5,5
97724,1,80,3,2,1,1,1,1,0,0,2,2,1,1,1,4,1,2,0,6892.758963,7360.410319,4,4
97725,2,1,1,2,0,0,1,1,0,0,0,0,1,6,1,2,2,1,0,21319.87595,22451.73657,6,6
97726,2,39,1,2,2,0,2,2,4,0,4,4,2,5,2,2,2,2,0,35420.89384,36035.70631,5,5
97727,1,53,4,1,2,0,1,1,0,0,4,5,1,3,1,3,0,2,0,24148.06142,24643.82532,99,3
97728,1,79,3,1,1,2,1,1,0,0,2,1,1,2,2,4,1,1,1,7879.693091,8607.166168,5,5
97729,2,16,3,2,0,0,1,1,0,10,0,0,1,3,2,3,2,2,0,32506.31629,34380.32625,2,2
97730,2,19,2,1,2,0,1,1,0,11,0,0,1,7,2,3,2,1,1,27967.89726,29106.29879,4,4
97731,2,1,7,1,0,0,1,1,0,0,0,0,1,3,2,2,2,1,0,12526.83723,12732.59032,0,0
97732,2,10,1,1,0,0,1,1,0,3,0,0,1,4,2,4,2,2,0,9980.881076,9868.690342,7,7
97733,2,0,1,1,0,0,1,1,0,0,0,0,2,7,1,3,1,1,1,5252.184703,5352.071967,1,1
97734,1,1,3,2,0,0,1,1,0,0,0,0,1,5,2,2,2,1,3,22758.1948,23174.53286,9,9
97735,1,30,1,2,2,0,1,1,0,0,3,5,1,3,1,3,2,3,0,65567.99028,67398.47331,12,5
97736,1,9,4,1,0,0,1,1,0,2,0,0,1,3,2,2,1,3,0,12677.25194,13540.12954,1,1
97737,1,57,3,1,2,0,1,1,0,0,4,1,1,2,1,3,2,1,2,135988.751,141308.6338,15,15
97738,2,1,6,1,0,0,1,1,0,0,0,0,1,5,2,4,2,1,0,8889.601213,8117.318435,10,10
97739,2,36,4,2,2,0,1,1,0,0,2,5,1,3,2,2,1,3,0,22404.79231,22544.39844,7,2
97740,2,52,7,1,2,0,1,1,0,0,4,1,1,7,2,3,2,1,2,9280.023145,10161.61673,77,77
97741,2,36,3,1,2,0,1,1,0,0,4,4,1,1,2,2,2,2,0,66684.44599,67499.89602,5,5
97742,2,12,4,2,0,0,1,1,0,6,0,0,1,4,1,3,0,1,2,16523.05607,17063.00696,8,8
97743,2,46,6,0,2,0,2,1,4,0,4,1,1,3,2,3,2,1,0,17239.64835,0,8,8
97744,1,55,6,2,2,0,2,1,6,0,5,1,1,5,2,3,3,1,3,17636.15056,17955.74082,15,15
97745,1,66,3,1,2,0,1,1,0,0,5,1,1,2,2,4,3,1,3,133256.0188,139754.7017,8,8
97746,1,71,3,2,1,1,1,1,0,0,5,1,1,2,2,4,2,1,3,57841.14689,60686.05092,9,9
97747,1,47,4,2,2,0,2,1,6,0,5,1,1,5,1,3,3,1,2,17680.81749,17595.05571,15,15
97748,2,50,6,2,2,0,2,1,6,0,5,3,1,3,1,4,3,1,1,13202.14592,17018.739,14,14
97749,1,0,7,2,0,0,1,1,0,0,0,0,1,6,1,2,2,1,0,7167.842073,9519.952144,6,6
97750,1,67,4,2,1,1,1,1,0,0,3,3,1,1,1,4,2,2,0,7572.728499,8096.814055,8,8
97751,2,54,2,1,2,0,2,1,6,0,5,1,2,4,2,3,3,1,2,21463.74115,20246.69282,14,14
97752,1,77,3,1,1,1,1,1,0,0,5,1,1,2,2,4,2,1,3,110956.8704,122013.9684,15,15
97753,1,62,3,2,2,0,1,1,0,0,5,1,1,2,2,4,3,1,3,150295.9881,165542.4426,15,15
97754,1,12,3,2,0,0,1,1,0,7,0,0,1,4,2,2,2,1,2,32771.9749,32432.85369,7,7
97755,2,13,3,1,0,0,1,1,0,7,0,0,1,4,2,3,3,1,3,114553.6711,120075.8767,15,15
97756,2,23,1,1,2,0,1,1,0,0,2,6,1,2,2,2,0,0,0,35473.42937,35336.48697,0,2
97757,1,0,2,1,0,0,1,1,0,0,0,0,1,6,2,2,2,1,0,5424.110721,5551.521902,5,5
97758,2,54,4,1,2,0,1,1,0,0,5,5,1,2,2,3,3,3,0,18609.48885,19331.27872,1,1
97759,2,10,4,2,0,0,1,1,0,3,0,0,1,5,2,2,2,1,0,9439.935378,9515.056269,7,7
97760,2,55,2,2,2,0,2,1,9,0,3,1,2,2,2,3,2,1,2,50757.95709,58566.06202,77,77
97761,2,56,4,2,2,0,1,1,0,0,4,6,1,2,1,4,3,1,0,29473.33018,29492.92051,15,15
97762,2,50,3,2,2,0,1,1,0,0,4,1,1,3,2,4,2,2,0,106396.6547,105240.3839,15,15
97763,2,21,3,2,2,0,1,1,0,0,4,6,1,2,2,2,2,1,0,52308.50717,51861.14206,14,6
97764,1,45,4,1,2,0,1,1,0,0,5,1,1,5,1,3,3,1,2,16970.4352,16460.98171,14,14
97765,2,53,6,1,2,0,2,2,3,0,1,1,1,2,1,3,1,1,1,6426.548396,6796.324903,7,7
97766,1,65,7,2,1,1,1,1,0,0,5,1,1,2,1,4,3,1,2,4869.293891,5168.129019,10,10
97767,2,9,4,0,0,0,1,1,0,4,0,0,1,5,2,2,0,3,0,14795.68266,0,0,0
97768,2,56,7,1,2,0,1,1,0,0,4,4,1,3,1,2,2,3,0,35292.21287,34908.67303,5,5
97769,1,80,3,1,2,0,2,1,9,0,4,1,1,2,1,4,2,1,3,13577.52911,16020.03213,5,5
97770,2,61,3,2,2,0,1,1,0,0,3,3,1,3,2,4,2,2,0,186272.7384,186963.2916,3,3
97771,2,31,3,1,2,0,1,1,0,0,5,1,1,2,2,2,3,1,0,113489.2796,118184.7564,14,7
97772,1,16,4,1,0,0,1,1,0,10,0,0,1,5,1,2,2,1,2,31308.97406,32041.52108,99,99
97773,2,26,4,1,2,0,1,1,0,0,3,5,1,3,2,2,2,3,0,39671.62672,41679.59463,6,6
97774,1,33,1,1,2,0,2,2,4,0,1,4,2,2,1,2,1,2,0,28684.94946,34792.41961,99,99
97775,1,67,7,2,2,0,2,2,5,0,9,4,1,1,1,4,0,2,0,43554.05247,46543.17664,4,4
97776,2,58,2,2,2,0,2,2,7,0,1,1,2,7,2,3,1,1,1,14251.69499,13772.62844,99,99
97777,1,60,4,2,2,0,1,1,0,0,5,1,1,3,1,4,3,1,3,4869.293891,5168.129019,15,15
97778,2,14,3,2,0,0,1,1,0,8,0,0,1,6,1,3,2,1,2,16044.16756,16174.9135,6,6
97779,2,46,4,1,1,2,1,1,0,0,5,3,1,2,2,3,3,2,0,20822.02347,21890.1817,6,6
97780,2,0,4,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,2,6164.285084,6434.311272,13,13
97781,2,6,6,1,0,0,1,1,0,0,0,0,1,5,1,2,1,1,1,10205.3036,13783.29903,6,6
97782,2,39,4,2,2,0,1,1,0,0,4,5,1,6,2,2,2,3,0,14935.37756,15637.23568,12,12
97783,2,46,4,2,2,0,1,1,0,0,4,2,1,3,2,3,2,2,0,14921.37245,15414.03175,8,8
97784,1,31,3,1,1,1,1,1,0,0,4,6,1,3,1,2,2,1,0,32745.16762,33787.54087,4,4
97785,2,16,3,1,0,0,1,1,0,9,0,0,1,3,2,3,3,2,0,75139.20917,78327.90226,15,15
97786,1,13,6,2,0,0,2,2,4,7,0,0,1,5,1,3,3,1,3,10247.04831,10456.58565,15,15
97787,1,52,7,2,2,0,2,1,5,0,4,5,1,1,1,3,2,3,0,19398.31334,20562.27608,5,5
97788,1,73,7,1,1,1,1,1,0,0,4,1,1,2,1,4,2,1,0,23023.93435,24626.64309,14,14
97789,2,0,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,27084.61486,28088.39699,14,14
97790,1,60,1,1,2,0,2,1,7,0,4,3,2,2,1,4,2,2,0,14097.75659,14352.1623,14,14
97791,1,11,4,1,0,0,1,1,0,5,0,0,1,7,1,2,2,1,3,14819.91241,16495.07399,9,9
97792,1,14,4,2,0,0,1,1,0,8,0,0,1,6,1,3,1,1,0,19144.88369,23140.79133,7,7
97793,1,19,6,1,2,0,1,1,0,13,0,0,1,6,1,3,2,1,2,16657.56028,17031.62842,15,15
97794,2,45,6,1,2,0,2,2,6,0,5,5,1,1,2,3,3,3,0,6103.127037,6150.671452,7,7
97795,2,33,3,1,2,0,1,1,0,0,4,4,1,3,2,2,2,2,0,31005.3944,30217.47757,13,13
97796,2,13,1,2,0,0,1,1,0,7,0,0,2,7,2,3,1,2,0,19275.65982,23569.67258,99,99
97797,2,15,1,2,0,0,1,1,0,9,0,0,2,6,2,3,1,2,0,20100.1622,20918.31649,7,7
97798,1,17,6,2,2,0,1,1,0,11,0,0,1,3,1,3,3,1,3,14682.76091,14983.00217,12,12
97799,1,18,7,1,2,0,1,1,0,13,0,0,1,3,2,3,0,1,2,26672.28842,32239.31107,99,99
97800,1,17,6,1,2,0,1,1,0,11,0,0,1,4,2,3,3,1,2,6642.478355,6749.212934,14,14
97801,1,80,3,1,1,2,1,1,0,0,5,1,1,2,1,4,3,1,3,30205.44161,34730.59204,15,15
97802,1,71,3,2,1,1,1,1,0,0,3,1,1,2,1,4,2,1,2,31146.86921,41377.70376,15,15
97803,1,5,6,1,0,0,1,1,0,0,0,0,1,5,2,3,1,1,0,12138.62675,12206.94847,15,15
97804,1,4,6,2,0,0,1,1,0,0,0,0,1,5,1,3,3,1,2,10131.23243,11122.291,8,8
97805,1,16,3,2,0,0,1,1,0,9,0,0,1,3,2,2,2,1,1,88706.31803,94517.44462,10,10
97806,2,18,3,1,2,0,1,1,0,15,0,0,1,1,2,1,2,0,0,50218.43483,49629.79637,1,1
97807,1,11,1,2,0,0,2,2,3,5,0,0,2,4,2,2,1,2,0,16035.3269,16218.28335,2,2
97808,2,1,3,2,0,0,1,1,0,0,0,0,1,3,2,3,2,1,0,24554.10107,26368.15239,15,5
97809,1,71,7,1,1,1,1,1,0,0,5,1,1,2,1,4,3,1,0,6074.183873,6353.190297,0,0
97810,1,57,7,1,2,0,1,1,0,0,3,1,1,2,1,3,2,1,2,18928.90278,19677.29289,0,0
97811,2,26,4,1,2,0,1,1,0,0,4,6,1,4,2,2,2,1,0,24782.99977,26446.08317,1,1
97812,1,10,3,2,0,0,1,1,0,4,0,0,1,4,2,2,2,3,0,23784.07885,25314.36423,1,1
97813,2,60,3,2,2,0,1,1,0,0,4,3,1,4,1,2,2,1,2,45409.46846,44348.29582,8,8
97814,1,13,1,0,0,0,1,1,0,7,0,0,1,6,2,3,1,2,0,17330.4324,0,77,77
97815,1,0,3,1,0,0,1,1,0,0,0,0,1,5,2,2,2,3,0,15112.41954,16146.82899,4,4
97816,1,9,3,2,0,0,1,1,0,2,0,0,1,4,1,2,3,1,3,42645.41735,46412.18828,15,15
97817,2,64,6,1,2,0,2,1,4,0,3,1,1,3,1,4,3,1,2,15014.4816,15873.3164,2,2
97818,2,0,1,1,0,0,1,1,0,0,0,0,1,7,1,4,0,2,0,8005.087172,7644.176596,0,0
97819,2,13,3,2,0,0,1,1,0,7,0,0,1,5,1,2,2,2,0,29212.34971,29108.56714,7,1
97820,2,2,1,1,0,0,1,1,0,0,0,0,1,2,2,2,3,3,0,24565.08682,26821.78932,6,6
97821,2,7,2,1,0,0,1,1,0,1,0,0,1,7,1,2,1,1,1,16767.86049,21505.43734,6,6
97822,2,42,4,2,2,0,1,1,0,0,5,1,1,4,1,3,3,1,3,43861.41253,50010.47289,15,15
97823,1,29,2,1,2,0,1,1,0,0,2,5,1,5,1,2,1,3,0,32322.68706,33096.33118,14,14
97824,1,3,2,1,0,0,1,1,0,0,0,0,2,7,1,2,1,1,2,22218.28676,25723.87909,1,1
97825,1,18,3,2,2,0,1,1,0,11,0,0,1,2,2,3,2,2,0,37207.2393,39083.90032,6,6
97826,1,76,3,0,2,0,1,1,0,0,2,3,1,2,1,4,1,2,0,5285.842964,0,3,3
97827,1,50,6,2,2,0,2,1,6,0,5,1,1,4,1,3,3,1,3,17636.15056,17955.74082,15,15
97828,1,74,1,1,2,0,2,1,8,0,1,1,2,2,1,4,1,1,1,13548.17047,14517.87109,77,77
97829,1,24,4,2,2,0,1,1,0,0,3,5,1,3,2,3,2,2,0,28661.04514,27614.72677,3,3
97830,1,60,3,1,2,0,1,1,0,0,4,3,1,1,1,4,2,2,0,137966.3641,150979.0913,6,6
97831,1,80,2,0,1,1,1,1,0,0,3,1,1,2,2,4,2,1,2,38552.48517,0,6,6
97832,1,73,3,2,2,0,1,1,0,0,3,1,1,2,1,4,2,1,2,12548.44022,13085.7902,6,6
97833,1,3,3,2,0,0,1,1,0,0,0,0,1,3,1,2,2,1,2,51326.76485,57057.84072,14,14
97834,1,1,3,1,0,0,1,1,0,0,0,0,1,3,1,3,3,1,3,19565.29858,21201.67514,15,15
97835,2,49,4,1,2,0,2,1,6,0,4,1,1,5,2,3,2,1,2,11004.54375,11344.6138,12,12
97836,2,11,4,2,0,0,1,1,0,6,0,0,1,5,1,4,2,1,2,16649.78732,17141.54317,7,7
97837,1,0,3,2,0,0,1,1,0,0,0,0,1,3,1,2,3,1,2,13372.59863,13350.1071,14,14
97838,2,8,7,2,0,0,1,1,0,3,0,0,1,3,2,3,3,2,0,15153.30619,15914.31283,14,14
97839,2,13,1,1,0,0,1,1,0,8,0,0,2,3,2,2,1,1,0,17900.7798,18629.41073,9,9
97840,1,32,6,2,2,0,2,2,2,0,5,5,1,3,2,4,3,1,3,26977.53811,31755.90689,14,14
97841,2,44,3,1,2,0,1,1,0,0,4,1,1,4,2,3,2,1,3,190962.0198,196043.2904,15,15
97842,1,1,1,1,0,0,1,1,0,0,0,0,1,5,1,2,2,1,2,14198.38871,15322.43947,8,8
97843,1,11,4,1,0,0,1,1,0,5,0,0,1,4,2,2,3,0,0,16137.45853,17503.08079,9,9
97844,1,19,3,0,2,0,1,1,0,13,0,0,1,1,1,1,2,0,0,75781.54457,0,6,6
97845,1,47,7,1,2,0,1,1,0,0,4,1,1,5,1,4,1,2,0,30410.0565,30118.45071,6,6
97846,2,9,3,2,0,0,1,1,0,4,0,0,1,4,1,3,3,1,3,80824.39457,89763.53756,15,15
97847,2,65,3,2,2,0,1,1,0,0,4,1,1,2,1,4,2,1,2,156437.4918,161213.5847,14,14
97848,2,30,4,1,2,0,2,2,2,0,5,1,1,6,2,2,3,1,3,19070.17648,21806.71894,0,0
97849,1,5,3,1,0,0,1,1,0,0,0,0,1,3,2,2,2,1,0,34010.98752,45128.85255,6,6
97850,2,64,2,2,2,0,2,1,8,0,3,1,2,7,1,3,1,1,3,18477.98154,20648.32335,12,12
97851,1,23,4,2,2,0,1,1,0,0,3,5,1,5,1,2,1,3,0,18818.22087,18131.23092,77,77
97852,2,11,7,2,0,0,1,1,0,4,0,0,1,7,1,4,2,1,2,9815.493751,10483.98604,12,12
97853,2,20,6,1,2,0,2,2,2,0,4,1,1,3,1,2,3,1,2,16241.91012,17885.16094,6,6
97854,1,0,1,1,0,0,1,1,0,0,0,0,2,5,2,2,1,1,1,7881.851198,8258.848061,6,6
97855,1,9,3,2,0,0,1,1,0,3,0,0,1,5,2,3,2,1,2,18920.29771,20378.1976,7,7
97856,1,6,3,2,0,0,1,1,0,0,0,0,1,5,2,2,3,1,2,47007.11933,50535.56237,15,15
97857,1,0,3,2,0,0,1,1,0,0,0,0,1,3,1,2,1,1,2,11182.25089,10656.47963,10,10
97858,1,27,6,0,2,0,2,2,3,0,5,5,1,2,1,3,0,1,0,19216.95099,0,0,0
97859,1,60,6,1,2,0,2,1,7,0,5,1,1,2,1,4,3,1,0,11367.90122,11634.35384,0,0
97860,1,3,3,2,0,0,1,1,0,0,0,0,1,5,1,2,2,1,0,18157.92982,18559.01225,8,8
97861,2,47,3,2,2,0,1,1,0,0,4,1,1,4,2,3,2,1,2,23751.97422,23714.04676,99,99
97862,1,19,4,1,2,0,1,1,0,15,0,0,1,1,1,1,2,0,0,15792.55179,16653.6111,2,2
97863,1,13,3,1,0,0,1,1,0,7,0,0,1,4,2,2,2,3,0,20216.38065,20242.13872,6,6
97864,1,37,4,0,2,0,2,2,2,0,4,1,1,3,1,2,2,1,2,21608.48944,0,15,15
97865,1,10,3,1,0,0,1,1,0,2,0,0,1,4,2,2,2,3,0,15896.11601,16731.14265,6,6
97866,1,39,3,1,2,0,1,1,0,0,5,1,1,4,1,2,3,1,3,152439.7931,153632.1508,15,15
97867,2,6,3,2,0,0,1,1,0,0,0,0,1,2,2,2,2,3,0,17806.88755,22165.22882,5,5
97868,1,26,3,0,2,0,1,1,0,0,4,6,1,3,2,2,2,1,2,180082.4654,0,8,6
97869,2,80,3,2,2,0,1,1,0,0,3,1,1,2,1,4,2,1,2,34713.28569,39007.65761,7,7
97870,2,8,4,1,0,0,1,1,0,2,0,0,1,4,2,2,1,3,0,13781.27766,14162.92479,1,1
97871,2,64,2,1,2,0,2,1,8,0,4,1,1,3,1,4,2,1,2,20069.51165,21925.14604,15,15
97872,1,2,3,0,0,0,1,1,0,0,0,0,1,5,1,2,0,1,0,28420.75289,0,0,0
97873,1,18,3,0,2,0,1,1,0,15,0,0,1,5,1,3,3,1,3,62743.26819,0,15,15
97874,2,55,3,2,2,0,2,1,5,0,5,1,1,4,1,4,3,1,3,237018.7869,282045.6685,12,12
97875,2,7,2,1,0,0,1,1,0,1,0,0,1,5,2,3,2,1,0,14470.8782,14308.21736,4,4
97876,1,58,3,1,2,0,1,1,0,0,3,1,1,2,1,3,2,1,3,12998.4174,12849.99504,0,0
97877,2,29,4,1,2,0,2,2,4,0,1,5,1,3,2,2,1,3,0,31739.3989,32891.37355,1,1
97878,2,49,4,1,2,0,1,1,0,0,4,2,1,2,1,2,2,3,0,8941.099433,8940.537569,10,10
97879,2,4,7,2,0,0,1,1,0,0,0,0,1,4,1,2,3,1,3,7143.685787,8349.14692,15,15
97880,1,0,4,1,0,0,1,1,0,0,0,0,1,6,1,4,2,1,2,6736.621963,8947.228197,9,9
97881,1,13,3,1,0,0,1,1,0,7,0,0,1,6,2,2,2,1,2,45399.62589,45797.71418,9,9
97882,2,18,1,1,2,0,1,1,0,15,0,0,1,3,1,4,2,1,2,35354.20721,37520.54354,15,15
97883,2,71,3,2,2,0,1,1,0,0,4,1,1,2,1,4,3,1,2,37017.48186,51535.04829,14,14
97884,1,3,4,1,0,0,1,1,0,0,0,0,1,5,1,2,1,1,2,7903.775217,8688.027436,2,2
97885,1,0,7,1,0,0,1,1,0,0,0,0,1,5,1,2,0,1,0,11009.37405,11008.3211,0,0
97886,2,54,6,2,2,0,2,1,6,0,4,1,1,5,1,4,2,1,2,20741.96983,26550.05762,15,15
97887,2,80,4,0,2,0,1,1,0,0,3,2,1,1,2,4,2,2,0,20859.45744,0,4,4
97888,1,0,3,1,0,0,1,1,0,0,0,0,1,4,2,2,3,1,3,20593.99443,21604.7273,10,10
97889,1,10,3,2,0,0,1,1,0,4,0,0,1,6,1,3,3,1,2,48139.56847,51799.42717,15,15
97890,2,11,1,2,0,0,1,1,0,5,0,0,2,4,1,3,1,1,1,24047.19557,28301.05617,7,7
97891,1,69,6,2,2,0,2,1,8,0,5,1,1,2,1,4,3,1,3,10923.01638,11037.0312,15,15
97892,2,15,4,1,0,0,1,1,0,9,0,0,1,5,1,3,3,1,3,25464.04095,27351.22269,15,15
97893,1,63,4,0,1,2,1,1,0,0,4,1,1,2,1,4,2,1,3,10756.11624,0,15,15
97894,2,67,2,2,1,2,1,1,0,0,4,3,1,1,2,4,2,2,0,17145.30053,18661.57139,3,3
97895,1,63,3,1,2,0,1,1,0,0,5,1,1,2,1,4,3,1,3,217513.2906,239578.4604,12,12
97896,2,57,7,2,2,0,1,1,0,0,2,1,1,4,1,4,1,1,1,83404.95098,93213.70039,8,8
97897,1,58,6,2,2,0,2,2,7,0,3,1,1,3,1,3,2,1,3,21506.80543,24182.1577,12,12
97898,1,11,3,1,0,0,1,1,0,5,0,0,1,4,1,3,3,1,3,114931.8185,125775.7263,15,15
97899,1,29,4,1,2,0,1,1,0,0,4,6,1,2,2,2,2,1,0,33546.98868,33502.54495,10,7
97900,1,1,3,1,0,0,1,1,0,0,0,0,1,4,2,2,2,3,0,12675.39168,13102.52895,1,1
97901,1,45,3,1,2,0,1,1,0,0,5,1,1,5,1,3,3,1,3,21512.54129,21088.42153,9,7
97902,1,62,2,2,2,0,2,1,7,0,1,1,2,4,1,2,1,3,0,5598.586089,5994.976217,3,3
97903,2,78,3,1,2,0,1,1,0,0,4,1,1,2,2,4,2,1,2,82090.04433,92913.17803,9,9
97904,1,34,4,1,2,0,1,1,0,0,5,1,1,1,1,2,3,1,0,30765.68868,40425.4927,6,6
97905,2,64,4,1,2,0,1,1,0,0,2,3,1,2,2,4,1,2,0,10453.54018,11206.87404,8,8
97906,1,7,4,2,0,0,1,1,0,1,0,0,1,5,2,2,3,3,0,13305.195,14431.13874,15,15
97907,1,0,3,1,0,0,1,1,0,0,0,0,1,5,2,2,3,1,3,16113.4336,15359.08231,14,14
97908,1,62,3,1,2,0,2,1,9,0,4,1,1,2,1,4,2,1,2,24614.28003,25740.16525,6,6
97909,2,45,6,1,2,0,2,1,6,0,4,1,1,3,2,3,2,1,0,17871.44498,18503.52489,14,14
97910,1,12,3,2,0,0,1,1,0,6,0,0,1,3,2,3,2,1,2,103017.0125,122868.7728,9,9
97911,2,10,4,1,0,0,1,1,0,3,0,0,1,7,1,2,2,1,2,11506.98472,11846.84654,9,9
97912,1,2,2,2,0,0,1,1,0,0,0,0,2,5,1,2,0,1,1,19427.76016,20426.56921,10,10
97913,1,37,2,0,2,0,1,1,0,0,3,6,2,4,1,2,2,1,2,69921.80677,0,8,8
97914,2,6,4,1,0,0,1,1,0,0,0,0,1,5,1,3,3,1,3,19689.57555,21103.33579,15,15
97915,2,42,1,1,2,0,2,2,99,0,1,6,2,7,1,3,0,1,1,23278.40867,24557.52951,5,5
97916,2,73,3,1,2,0,1,1,0,0,4,6,1,3,1,3,3,2,0,75851.53786,85852.15782,12,13
97917,2,0,3,1,0,0,1,1,0,0,0,0,1,6,2,2,3,1,2,18060.86182,19175.72812,8,1
97918,2,18,6,2,2,0,1,1,0,13,0,0,1,4,1,3,0,1,2,15892.19673,18078.03622,8,8
97919,2,70,4,1,2,0,2,1,99,0,1,2,1,2,2,2,2,1,0,11310.46079,11836.37268,2,2
97920,2,0,3,2,0,0,1,1,0,0,0,0,1,2,2,2,2,3,0,13125.07269,13370.06724,8,8
97921,2,6,3,1,0,0,1,1,0,0,0,0,1,6,2,2,2,1,2,31216.98698,33568.58474,9,9
97922,1,9,1,1,0,0,1,1,0,3,0,0,2,5,1,3,1,1,1,42658.95378,45027.16354,7,7
97923,2,43,3,2,2,0,1,1,0,0,3,6,1,3,1,2,2,1,0,83086.20811,95237.10891,4,4
97924,1,41,3,2,2,0,1,1,0,0,5,1,1,3,1,3,3,1,3,335560.5476,332785.8662,15,15
97925,2,14,3,2,0,0,1,1,0,8,0,0,1,4,2,3,3,1,3,107479.3345,112660.5127,15,15
97926,1,80,3,2,2,0,1,1,0,0,4,1,1,2,1,4,2,1,2,7311.11586,8524.895313,8,8
97927,2,10,2,2,0,0,1,1,0,3,0,0,1,5,2,3,1,2,0,10436.95396,10319.63671,6,6
97928,1,56,1,1,2,0,1,1,0,0,5,1,1,4,2,3,3,1,3,41126.32338,44702.66562,15,15
97929,2,76,3,1,2,0,1,1,0,0,3,1,1,3,2,4,2,1,2,47589.11841,53510.59692,6,6
97930,1,32,7,2,2,0,1,1,0,0,4,5,1,4,2,2,3,3,0,25278.47968,31445.67836,15,15
97931,2,16,1,1,0,0,1,1,0,10,0,0,1,4,1,4,2,1,2,25678.82703,27871.0698,8,8
97932,2,80,1,0,2,0,2,2,6,0,1,2,2,4,2,4,1,2,0,10961.90993,0,4,4
97933,1,14,1,1,0,0,1,1,0,7,0,0,1,6,1,2,1,1,3,11014.27839,11232.28674,15,15
97934,1,25,3,2,2,0,1,1,0,0,3,5,1,5,2,3,2,1,2,217138.9677,284008.3863,15,15
97935,1,22,2,1,2,0,2,2,99,0,2,4,2,5,1,3,1,3,0,37486.19683,41944.23432,99,99
97936,2,64,6,0,2,0,2,1,6,0,5,1,1,2,1,4,0,1,3,16565.66474,0,15,15
97937,2,61,6,2,2,0,2,2,3,0,5,1,1,2,2,4,3,1,3,14139.25825,16134.58751,10,10
97938,1,35,4,1,2,0,1,1,0,0,4,5,1,4,2,3,2,1,0,17834.12828,18829.21551,9,9
97939,2,1,3,2,0,0,1,1,0,0,0,0,1,5,1,2,2,1,0,29283.34705,32743.06043,7,7
97940,1,29,6,2,2,0,2,2,1,0,4,1,1,3,1,4,2,1,2,29740.25681,39663.95743,15,15
